acc,Acidobacteria,Actinobacteria,Apicomplexa,Aquificae,Armatimonadetes,Arthropoda,Artverviricota,Ascomycota,Bacteroidetes,Balneolaeota,Basidiomycota,Caldiserica,Calditrichaeota,Candidatus Cloacimonetes,Candidatus Melainabacteria,Candidatus Saccharibacteria,Candidatus Thermoplasmatota,Chlamydiae,Chlorobi,Chloroflexi,Chlorophyta,Chordata,Chrysiogenetes,Cnidaria,Coprothermobacterota,Crenarchaeota,Cressdnaviricota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Dictyoglomi,Duplornaviricota,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Hofneiviricota,Ignavibacteriae,Kiritimatiellaeota,Kitrinoviricota,Lenarviricota,Lentisphaerae,Mollusca,Negarnaviricota,Nitrospinae,Nitrospirae,Nucleocytoviricota,Oomycota,Peploviricota,Phixviricota,Pisuviricota,Planctomycetes,Proteobacteria,Rhodothermaeota,Spirochaetes,Streptophyta,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,Uroviricota,Verrucomicrobia,class
SRR18588266,0.0,6199.0,0.0,0.0,0.0,0.0,0.0,0.0,70706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95846.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2479.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1
SRR18588267,19.0,2598.0,0.0,0.0,0.0,0.0,0.0,0.0,361621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,123959.0,7.0,0.0,0.0,74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,8945.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,1
SRR18588268,6.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,246832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77735.0,5.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,5761.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,1
SRR18588269,18.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,168696.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124735.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,3334.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17702.0,1
SRR18588270,73.0,436.0,0.0,0.0,2.0,0.0,0.0,0.0,152462.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,117853.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,4712.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,106757.0,1
SRR18588271,0.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,9204.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27317.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15077.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1
SRR18588272,13.0,3006.0,0.0,0.0,0.0,0.0,0.0,0.0,260309.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,146432.0,24.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,9453.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,157.0,1
SRR18588273,19.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,246653.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,49621.0,29.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,7057.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11994.0,1
SRR18588274,10.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,315474.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,44265.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,7121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,1
SRR18588275,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,414613.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46503.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,3179.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,1
SRR18588276,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,346397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42069.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,7853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1
SRR18588277,0.0,12644.0,0.0,0.0,1.0,0.0,0.0,0.0,132956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,133267.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4358.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,122.0,0
SRR18588278,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,224297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36457.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1
SRR18588279,20.0,10787.0,0.0,0.0,0.0,0.0,0.0,0.0,31784.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,224974.0,6.0,1.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2631.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,13865.0,1
SRR18588280,43.0,19655.0,0.0,0.0,0.0,0.0,0.0,0.0,38240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,58.0,5.0,213023.0,5.0,0.0,0.0,74.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1492.0,1.0,2.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,47338.0,1
SRR18588281,34.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,135750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,148182.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3860.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,33195.0,1
SRR18588282,9.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,111873.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,784.0,1.0,126221.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2667.0,1.0,0.0,0.0,47.0,7.0,0.0,0.0,0.0,0.0,4146.0,1
SRR18588283,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,188318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,302.0,1.0,90485.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1503.0,1.0,0.0,0.0,17.0,5.0,0.0,0.0,1.0,0.0,1897.0,1
SRR18588284,25.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,115666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125257.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1908.0,0.0,2.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,281.0,1
SRR18588285,6.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,24997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34477.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1147.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,69.0,1
SRR18588286,7.0,104.0,0.0,0.0,2.0,0.0,0.0,0.0,52991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,562.0,0.0,98776.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1044.0,0.0,2.0,0.0,32.0,28.0,0.0,0.0,0.0,0.0,6828.0,1
SRR18588287,5.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,93398.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2824.0,0.0,100289.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1098.0,1.0,0.0,0.0,22.0,8.0,0.0,0.0,1.0,0.0,4639.0,1
SRR18588288,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,128364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124639.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2025.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0
SRR18588289,8.0,3485.0,0.0,0.0,0.0,0.0,0.0,0.0,19038.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57018.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,142.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,33.0,1
SRR18588290,24.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,176328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,63028.0,12183.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,3722.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15781.0,1
SRR18588291,13.0,3838.0,0.0,0.0,1.0,0.0,0.0,0.0,313534.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,70760.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4576.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,1
SRR18588292,7.0,555.0,0.0,1.0,0.0,0.0,0.0,0.0,267207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,57996.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,11191.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,1
SRR18588293,22.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,189303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,170266.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1344.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4324.0,1
SRR18588294,17.0,3570.0,0.0,0.0,1.0,0.0,0.0,0.0,184474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,112083.0,94.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7707.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9685.0,1
SRR18588295,5.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,206547.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44616.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,1568.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3921.0,1
SRR18588296,6.0,4116.0,0.0,0.0,0.0,0.0,0.0,0.0,205252.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89124.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,6975.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,137.0,1
SRR18588297,7.0,11754.0,0.0,0.0,0.0,0.0,0.0,0.0,145559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77826.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2489.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,28.0,1
SRR18588298,11.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,155317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125339.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,26441.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1
SRR18588299,8.0,4989.0,0.0,0.0,0.0,0.0,0.0,0.0,149468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,99854.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,12553.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,1
SRR18588300,0.0,27424.0,0.0,0.0,0.0,0.0,0.0,0.0,74393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110282.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1
SRR18588301,14.0,7802.0,0.0,0.0,0.0,0.0,0.0,0.0,209623.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,199891.0,11.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5063.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,42.0,1
SRR18588302,25.0,11184.0,0.0,0.0,0.0,0.0,0.0,0.0,97559.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,156151.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46468.0,1
SRR18588303,25.0,6489.0,0.0,2.0,0.0,0.0,0.0,0.0,181366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120387.0,30.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1938.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40117.0,1
SRR18588304,10.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,75711.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96423.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,264.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,16908.0,1
SRR18588305,8.0,3050.0,0.0,0.0,1.0,0.0,0.0,0.0,210208.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,110527.0,50.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,16908.0,0.0,1.0,6.0,2.0,18.0,0.0,0.0,0.0,0.0,31.0,1
SRR18588306,11.0,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,198144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,149189.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15501.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1
SRR18588307,10.0,10320.0,0.0,0.0,0.0,0.0,0.0,0.0,228155.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,137961.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3175.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,54.0,1
SRR18588308,10.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0,237750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,55872.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19898.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1
SRR18588309,5.0,10266.0,0.0,0.0,0.0,0.0,0.0,0.0,253799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,49263.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,27484.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,1
SRR18588310,15.0,9194.0,0.0,0.0,0.0,0.0,0.0,0.0,235633.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70726.0,6.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,6698.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,1
SRR18588311,0.0,24032.0,0.0,0.0,0.0,0.0,0.0,0.0,47563.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104533.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1
SRR18588312,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,83224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31444.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3095.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,0
SRR18588313,5.0,6325.0,0.0,0.0,0.0,0.0,0.0,0.0,195291.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,130771.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2638.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,168.0,1
SRR18588314,13.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,237829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89162.0,4.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6003.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,1
